file,id_sente,id_article,domain,year,sentences,classe
C98_Estadao_19-10-2022_18h09,6075,c98e,politics,2022,22% dos entrevistados dizem que Bolsonaro faz uma condução regular.,0
C92_Folha_25-10-2007_07h30,5568,c92f,politics,2007,"""Enquanto isso não for realidade, continuará havendo confronto.",-1
C48_OGlobo_25-09-2022_18h05,2314,c48o,world,2022,"A Comissão não reagiu, como é habitual quando a campanha eleitoral está em pleno andamento.",1
C96_Estadao_18-10-2022_20h41,5942,c96e,politics,2022,"""Tinha umas 15, 20 meninas, (num) sábado de manhã, se arrumando, todas venezuelanas.",-1
C40_Estadao_06-08-2007_16h17,1871,c40e,politics,2007,"Renan disse que não entende porque a Revista Veja insiste em fazer denúncias ""infundadas"" contras ele.",0
C17_Folha_21-08-2006,407,c17f,politics,2006,"Não tem como fugir da comparação e do debate"", cutucou o presidenciável tucano.",1
C24_Folha_10-12-2021_17h49,866,c24f,politics,2021,O site do Ministério da Saúde saiu do ar na madrugada desta sexta-feira (10) após um ataque hacker.,0
C69_Folha_15-10-2022_20h53,3918,c69f,politics,2022,"Gonçalves concordou com argumentos apresentados pela coligação do ex-presidente Luiz Inácio Lula da Silva (PT) e deu cinco dias para que Bolsonaro e seu vice, Braga Netto (PL), além de Antônio Augusto Amaral de Carvalho Filho, presidente do grupo Jovem Pan, apresentem defesa.",0
C2_Folha_04-08-2006_11h38,605,c2f,politics,2006,"Já Heloísa subiu três pontos, de 8% para 11%.",0
C81_Folha_06-10-2022_15h58,4917,c81f,culture,2022,"De memória pessoal se trata sua obra, e de sua inscrição na história.",1
C19_Folha_16-04-2007_12h00,549,c19f,sports,2007,Agora está estável.,-1
C90_Folha_28-11-2007_00h00,5457,c90f,politics,2007,"No documento, datado de 4 de outubro, o religioso faz duras críticas ao presidente:",1
C67_Estadao_15-10-2022_17h00,3758,c67e,politics,2022,Por isso decidi fazer algo que nunca tinha feito na vida.,-1
C8_Estadao_04-08-2006_13h56,3254,c8e,sports,2006,O time comandado pelo treinador Bernardinho só encontrou um pouco mais de dificuldades no segundo set.,1
C83_Estadao_02-02-2007_01h03,5021,c83e,politics,2007,Creio que vamos nos orientar pela política e pelos interesses do País.,-1
C26_Estadao_20-12-2021_13h00,999,c26e,world,2021,"Numa atitude que incomoda a tradição do Itamaraty, Bolsonaro chegou a declarar apoios aos candidatos de direita na América do Sul - mas em alguns casos eles evitaram vincular sua imagem à dele.",1
C78_Folha_18-10-2022_22h25,4660,c78f,world,2022,"A gravação foi solicitada pelas partes civis, segundo as quais ouvir a voz dos pilotos era ""absolutamente indispensável"" para a ""busca da verdade"".",-1
C86_Folha_13-04-2007_10h40,5247,c86f,politics,2007,"Na operação, chamada Hurricane (furacão, em inglês), foram cumpridos 70 mandados de busca e apreensão.",0
C25_Estadao_30-12-2021_12h34,899,c25e,culture,2021,"Com sua escrita potente, elogiada pela imortal Nélida Piñon, ela escreveu poemas como Delírio:",1
C12_Estadao_07-08-2006_02h29,153,c12e,world,2006,"As inundações destruíram grande parte dos cultivos de cereais na Coréia do Norte, que já sofre com um forte racionamento.",0
C13_OGlobo_21-09-2022_12h07,219,c13o,world,2022,"Os Basij, voluntários da Guarda Revolucionária paramilitar do Irã, reprimiram violentamente protestos no passado, incluindo os direitos à água e a economia do país.",1
C38_Estadao_17-07-2007_12h03,1686,c38e,sports,2007,"""A gente nadou muito bem"", contou Thiago.",-1
C99_OGlobo_19-10-2022_20h30,6175,c99o,politics,2022,"Com a prosperidade que ajudamos a construir, foi no nosso governo que as igrejas mais cresceram, principalmente as evangélicas, sem qualquer impedimento e até tiveram condições de enviar missionários para outros países.",-1
C91_OGlobo_19-12-2007_13h32,5543,c91o,politics,2007,"Em dezembro de 2006, o então ministro do STF Sepúlveda Pertence havia negado liminar (decisão provisória) ao procurador.",0
C67_Folha_15-10-2022_12h24,3783,c67f,politics,2022,"Nestes quatro anos, regredimos institucionalmente e como sociedade.",-1
C81_Estadao_07-10-2022_08h48,4896,c81e,culture,2022,"Talvez daí a epígrafe emprestada de Jean Genet: ""escrever é o último recurso quando se traiu"".",-1
C72_Estadao_17-10-2022_00h30,4123,c72e,politics,2022,"Lula, por sua vez, demonstrou irritação e, mais vezes do que o rival, recorreu a xingamentos como mentiroso e cara de pau.",1
C71_Folha_14-10-2022_23h00,4074,c71f,politics,2022,"Nessa fase da disputa, ele recebeu até agora R$ 24 milhões contra R$ 285 mil de seu adversário, Luiz Inácio Lula da Silva (PT).",0
C27_Estadao_18-10-2007_00h04,1034,c27e,sports,2007,A partir daí virou festa.,1
C75_OGlobo_17-10-2022_14h45,4498,c75o,politics,2022,"Estamos apurando detalhes sobre a situação"", disse o candidato no Twitter.",-1
C62_OGlobo_14-10-2022_10h41,3450,c62o,politics,2022,O chamado orçamento secreto surgiu com a criação de uma nova modalidade de emendas parlamentares no governo Bolsonaro.,0
C71_OGlobo_14-10-2022_15h20_titulo,4110,c71o,politics,2022,Na lista de doadores do candidato do Republicanos também está um ex-piloto da Fórmula 1.,0
C74_OGlobo_17-10-2022_13h11,4392,c74o,politics,2022,"""A opção nossa é pelo não retorno ao passado.",-1
C27_OGlobo_18-10-2007_00h00,1096,c27o,sports,2007,Acabou em goleada o reencontro da Seleção Brasileira com a torcida carioca.,1
C85_Estadao_20-08-2007_15h02,5177,c85e,politics,2007,Outros 4 renunciaram e 12 foram absolvidos.,0
C94_OGlobo_18-10-2022_18h30,5848,c94o,politics,2022,"Se passou, está resolvido.",-1
C69_Estadao_15-10-2022_23h31,3885,c69e,politics,2022,"""A sociedade, hoje, está em rede, e a apreensão de mensagens se faz de forma complexa.",-1
C48_OGlobo_25-09-2022_18h05,2322,c48o,world,2022,"Meloni também expressou apoio a essa linha, mas seu aliado, Matteo Salvini, um fervoroso admirador de Vladimir Putin e o segundo líder mais importante da coalizão de direita, discorda.",1
C59_Estadao_06-10-2022_20h44,3042,c59e,politics,2022,Muitos perguntam se há articulação com o Lula ou uma discussão programática com o PT.,-1
C79-OGlobo_18-10-2022_05h02,4760,c79o,politics,2022,"""Usando a fachada da eleição, como acontece no novo populismo, ele Bolsonaro] vai indicar para sua sucessão - se for obrigatória - um dos seus.",-1
C84_OGlobo_18-10-2007_16h53,5151,c84o,politics,2007,"O presidente da Câmara, Arlindo Chinaglia (PT-SP), evitou criticar o mérito da proposta, mas lembrou que as matérias sempre podem sofrer alterações e disse que primeiro a Casa vai terminar de votar os projetos infraconstitucionais da reforma política.",1
C72_Folha_17-10-2022_01h28,4178,c72f,politics,2022,FALSO.,0
C5_Folha_31-08-2007,2440,c5f,politics,2007,Zuanazzi deve ser aproveitado em outro cargo no governo tão logo a crise esfrie.,1
C71_Folha_14-10-2022_23h00,4050,c71f,politics,2022,"""O presidente Bolsonaro, ao longo de seu mandato, se mostrou aberto ao diálogo com diversos setores da sociedade, incluindo o agro do qual fazemos parte.",-1
C44_Folha_19-09-2007_12h03,2050,c44f,politics,2007,"""Tentamos fazer um aditamento, o conselho nos respondeu que não seria possível.",-1
C52_OGlobo_28-09-2022_10h34,2626,c52o,politics,2022,"Entre as pessoas que participaram da visitação estavam o ministro da Defesa, Paulo Sérgio Nogueira de Oliveira, e Valdemar Costa Neto, presidente do PL, partido ao qual o presidente Jair Bolsonaro é filiado (veja mais abaixo quem estava).",0
C27_OGlobo_18-10-2007_00h00,1107,c27o,sports,2007,"Aos três minutos, Kaká dominou na entrada da área e finalizou.",1
C81_Estadao_07-10-2022_08h48,4885,c81e,culture,2022,O embate da autora com a escrita é tão importante quanto os acontecimentos que relata.,1
C77_Folha_18-10-2022_10h15,4608,c77f,politics,2022,"""Essa pretensão de envolvimento desvirtuado e direto das Forças Armadas no pleito eleitoral vem sendo instrumentalizada concretamente por meio de inúmeras 'sugestões' feitas este Tribunal, a maior parte delas infundadas e sem qualquer suporte técnico, com o pretenso fim de dar maior confiabilidade ao sistema, sem nenhuma vulnerabilidade efetivamente apontar.""",-1
C45_Folha_18-10-2007_08h03,2129,c45f,culture,2007,"Quem sabe até a ""Tropa de Elite'!",-1
C45_OGlobo_18-10-2007_08h33,2160,c45o,culture,2007,"Tropa de elite"" no Festival do Rio.",-1
C23_Folha_20-07-2007_13h42,808,c23f,world,2007,"As piores enchentes dos últimos 60 anos no Reino Unido deixaram milhares de britânicos desabrigados, sem abastecimento de água ou sem energia elétrica.",1
C15_OGlobo_20-09-2022_12h25,294,c15o,politics,2022,"Aproveitou para atacar o ex-presidente Lula, sem citá-lo nominalmente.",1
C49_Folha_17-07-2007_08h25,2368,c49f,politics,2007,"Eu tenho consciência de que o povo do Rio de Janeiro tem sua auto-estima nesse momento muito melhor do que tinha três, quatro anos atrás.",-1
C51_Folha_08-09-2022_14h32,2547,c51f,world,2022,"Em um pronunciamento em Londres, Truss disse que a rainha foi ""o próprio espírito do Reino Unido"" e uma inspiração para ela e para muitos britânicos ?""a rocha sobre a qual o Reino Unido foi erguido"".",-1
C96_Folha_18-10-2022_22h35,5962,c96f,politics,2022,"""Petição"" para realizar o encontro entre Lula e Casimiro.",-1
C86_Folha_13-04-2007_10h40,5240,c86f,politics,2007,"Do total, 24 foram presos, entre eles o ex-vice-presidente do TRF (Tribunal Regional Federal) da 2ª Região, desembargador federal José Eduardo Carreira Alvim.",0
C86_Estadao_17-04-2007_13h45,5227,c86e,politics,2007,"Foi também solicitado o bloqueio de seis contas bancárias nos Estados Unidos, Portugal e Panamá, pertencentes aos suspeitos.",0
C35_Folha_22-09-2022_16h54,1566,c35f,world,2022,"Elas são desenhadas para não matar (embora eventualmente o façam) e, por isso, acabam sendo usadas pelas polícias com liberalidade.",1
C97_Folha_18-10-2022_20h42,6045,c97f,politics,2022,"O número total tende a ultrapassar muito o de 2018, que também não foi pequeno"", disse à Folha o procurador-geral do Trabalho, José de Lima Ramos Pereira, na sexta.",-1
C96_OGlobo_18-10-2022_19h49,5990,c96o,politics,2022,"E por isso é que ele ficou apavorado e tentou se explicar o mais rápido possível"", afirmou o ex-presidente.",-1
C69_Folha_15-10-2022_20h53,3916,c69f,politics,2022,"Benedito Gonçalves disse ainda que a Jovem Pan, ""em programas de grande audiência"", tem reverberado discursos de Bolsonaro ""sem significativo contraponto"", o que ""constitui indício de tratamento privilegiado a candidato, prática vedada às emissoras de rádio e televisão a partir do término das convenções"".",-1
C85_Estadao_20-08-2007_15h02,5172,c85e,politics,2007,O desgaste do governo atingiu níveis crítico.,1
C27_OGlobo_18-10-2007_00h00,1096,c27o,sports,2007,Acabou em goleada o reencontro da Seleção Brasileira com a torcida carioca.,1
C27_OGlobo_18-10-2007_00h00,1103,c27o,sports,2007,"Aos 36, Robinho fez grande jogada pela ponta esquerda, driblando de forma sensacional seu marcador e cruznado para a área.",1
C71_Folha_14-10-2022_23h00,4049,c71f,politics,2022,"""A Fazenda Progresso nunca esteve envolvida em trabalho escravo.",-1
C74_OGlobo_17-10-2022_13h11,4413,c74o,politics,2022,"O presidente Jair Bolsonaro, candidato do PL à reeleição, recebeu nesta segunda-feira (17) o apoio de cantores sertanejos durante encontro no Palácio da Alvorada - residência oficial da Presidência, em Brasília.",0
C97_Estadao_18-10-2022_11h50,6009,c97e,politics,2022,"""Percebendo que ainda falta bastante tempo para a prática de mais casos de assédio, com certeza a gente vai superar e muito esse número', afirmou.",-1
C68_Folha_16-10-2022_10h48,3845,c68f,world,2022,A posição de Taiwan é firme:,1
C89_Folha_01-11-2007_00h00,5383,c89f,politics,2007,A transferência do caso para a primeira instância traz outro bônus.,1
C66_OGlobo_15-10-2022_08h39_titulo,3732,c66o,sports,2022,"""Perdi o medo de morrer"".",-1
C70_Estadao_16-10-2022_10h58_titulo,3972,c70e,politics,2022,Bolsonaro reage a polêmica sobre meninas venezuelanas e diz que 'PT ultrapassou todos os limites'.,1
C74_OGlobo_17-10-2022_13h11,4425,c74o,politics,2022,"Um, em especial por mim também, a questão do livre mercado, não regulamentação, o agronegócio, mais que orgulho nacional, garante a nossa segurança alimentar"", declarou Bolsonaro à imprensa.",-1
C19_OGlobo_13-04-2007_16h32,561,c19o,sports,2007,Ele chegou ao Hospital Madre Teresa de Calcutá com fortes dores abdominais e foi para a Unidade de terapia Intensiva.,0
C23_OGlobo_24-07-2007_16h04,822,c23o,world,2007,"Apesar da colocação de sacos de areia e outras barreiras improvisadas, quase 10.000 casas foram inundadas ou correm esse risco em condados do oeste e sul do país, como Gloucestershire, Oxfordshire, Worcestershire e Warwickshire.",0
C38_Estadao_17-07-2007_12h03,1687,c38e,sports,2007,"""Começamos muito bem a disputa da natação com duas medalhas de ouro.",-1
C74_OGlobo_17-10-2022_13h11,4397,c74o,politics,2022,"Após o encontro, Bolsonaro fez uma declaração à imprensa.",0
C96_OGlobo_18-10-2022_19h49,5996,c96o,politics,2022,"Na ocasião, disse que ""sempre combateu a pedofilia"" e que falou sobre as meninas ""por indignação"".",-1
C17_OGlobo_24-10-2006_01h21,422,c17o,politics,2006,"A apenas seis dias da votação, o líder da oposição, que voltou a aumentar o tom de seus ataques, aproveitou o terceiro dos quatro debates previstos para insistir nas acusações de corrupção contra colaboradores de Lula e dirigentes do PT.",1
C92_OGlobo_24-10-2007_08h08_titulo,5594,c92o,politics,2007,Cabral defende aborto contra violência no Rio de Janeiro.,0
C30_OGlobo_07-08-2007_09h10,1304,c30o,daily,2007,"""Esse resultado inclui entre outros efeitos não recorrentes as vendas da participação acionária do banco na empresa de informações de crédito Serasa e da sede do BankBoston em São Paulo e constituição de provisão para créditos de liquidação duvidosa excedente ao mínimo requerido de forma a permitir a absorção de eventuais aumentos de inadimplência ocasionados por forte reversão do ciclo econômico em situações de stress"", informou o Itaú.",-1
C78_Estadao_18-10-2022_10h37,4642,c78o,world,2022,"""Nós ouvimos as vozes do além túmulo.",-1
C46_Estadao_20-09-2022_17h28_titulo,2179,c46e,politics,2022,votação continua no plenário virtual.,0
C53_OGlobo_19-09-2022_08h56_titulo,2696,c53o,politics,2022,Imagens e áudio foram manipulados para inverter os percentuais do levantamento.,0
C64_Folha_14-10-2022_14h07,3546,c64f,culture,2022,"Por ser uma mistura de mentor e amigo de Potter e seus amigos, Hagrid acabou se tornando um dos personagens mais queridos dos fãs.",1
C49_OGlobo_16-07-2007_11h54,2379,c49o,politics,2007,"?A única coisa que eu, particularmente, fico triste é que eu fui preparado para uma festa.",-1
C82_Folha_09-01-2006_10h08,4966,c82f,politics,2006,A operação emergencial anunciada pelo governo na semana passada prevê intervenções em mais de 26 mil quilômetros em 25 Estados brasileiros.,0
C15_Estadao_20-09-2022_17h11,266,c15e,politics,2022,"Diferentemente dos bolsonaristas, os integralistas são contra o capitalismo, o liberalismo político e econômico e o capital financeiro internacional.",0
C96_OGlobo_18-10-2022_19h49,5983,c96o,politics,2022,"""Eu estava em Brasília, na comunidade de São Sebastião, se eu não me engano, em um sábado de moto [...] parei a moto em uma esquina, tirei o capacete, e olhei umas menininhas...",-1
C10_OGlobo_24-09-2022_18h15,79,c10o,politics,2022,"""Uma sabatina, um debate, é como uma entrevista de emprego.",-1
C15_Folha_20-09-2022_19h44,282,c15f,politics,2022,"A essa altura do jogo, não há espaço, tempo ou disposição dos atores internacionais para conferir qualquer credibilidade às falas de Bolsonaro",1
C46_Folha_20-09-2022_18h45,2194,c46f,politics,2022,Também acirrou a relação do Judiciário com o governo do presidente Jair Bolsonaro.,1
C17_Folha_21-08-2006,383,c17f,politics,2006,"""É uma declaração arrogante, porque a campanha está começando.",-1
